-116.2165486,33.653032,"@tankdpk @Sweettpeachess Ladies love Beyoncé, ladies back everything about Beyoncé... ladies hate woman who let the… https://t.co/fMx26uvqS6","Coachella, CA","[-116.2165486, 33.653032]"
-87.940033,41.644102,@GodDamnGram no nigga the beyonce and amber rose combo is sooo much better,"Chicago, IL","[-87.940033, 41.644102]"
-96.977527,32.620678,that’s why her dumb ass lost her beyoncé feature,"Dallas, TX","[-96.977527, 32.620678]"
-87.940033,41.644102,@GodDamnGram i definitely believe beyonce be drinking watermelon.. and she got that yank,"Chicago, IL","[-87.940033, 41.644102]"
-87.940033,41.644102,@Anthony21154 it dont matter who directed it lol amber rose and beyonce definitely more t’d,"Chicago, IL","[-87.940033, 41.644102]"
-75.168425,39.679348,Beyonce duh https://t.co/P3SufpqZAI,"Glassboro, NJ","[-75.168425, 39.679348]"
-116.2165486,33.653032,@Sweettpeachess @tankdpk Nah I’m good girl. Beyoncé the hottest woman on earth and even she gets cheated on... I ca… https://t.co/eGN3bD5nWP,"Coachella, CA","[-116.2165486, 33.653032]"
-118.1704294,33.90245,Lowkey this was me when I was little. I was obsessed with Beyoncé. My dad hated it. https://t.co/OSLdOVudcG,"Downey, CA","[-118.1704294, 33.90245]"
-118.668404,33.704538,Remind me to not let Beyonce come on around of drunk bitches,"Los Angeles, CA","[-118.668404, 33.704538]"
-74.255641,40.495865,"Just prepping our hair for the weekend 💇

#hairextensions #hair #hairtutorial #beauty #clipinextensions… https://t.co/ScCFWahfi3","New York, NY","[-74.255641, 40.495865]"
-122.839662,46.9594626,Beyoncé......muva we waiting on this new music https://t.co/b86y7EgPs0,"Lacey, WA","[-122.839662, 46.9594626]"
-98.778559,29.141956,Still no Beyonce album... https://t.co/I68lQhZBdx,"San Antonio, TX","[-98.778559, 29.141956]"
-76.958123,38.827518,"On The Run, bra and Beyonce jii crank that joint 😂 https://t.co/chh8VGctr2","Suitland, MD","[-76.958123, 38.827518]"
-158.073798,21.626438,"Remember that even Beyonce’ had to sing a couple of songs to get HALO 😇, don’t give up on… https://t.co/EY1Q33JfDV","Pupukea, HI","[-158.073798, 21.626438]"
-122.514926,37.708075,Beyoncé is keeping me up at night is she going to drop new music before Coachella or no,"San Francisco, CA","[-122.514926, 37.708075]"
-74.912985,39.746225,Beyonce Appears On TV - The Baby Raises His Hand And Has Dad In Hysterics When He Does This!!  SO CUTE...… https://t.co/Rfq5g3moK1,"Atco, NJ","[-74.912985, 39.746225]"
-71.578456,41.454107,Chill Beyoncé is going on tour and I’m buying tickets tomorrow https://t.co/J3CDNiN9xM,"Kingston, RI","[-71.578456, 41.454107]"
-81.281029,35.173615,@YungRapxnzel @Beyonce Let her have it omg https://t.co/0X0lNDMsIy,"Gastonia, NC","[-81.281029, 35.173615]"
-81.281029,35.173615,@YungRapxnzel @Beyonce I did last night 😳 could have been even more iconic with actual promo. She does this to hers… https://t.co/9Jzd8ki4yU,"Gastonia, NC","[-81.281029, 35.173615]"
-122.5622146,47.166863,Hot take: Beyonce is only pretty good,"Tacoma, WA","[-122.5622146, 47.166863]"
-116.5677878,33.7794258,Look at the car I saw tonight! Beyoncé really is coming back! https://t.co/gVoyq9WXGJ,"Palm Springs, CA","[-116.5677878, 33.7794258]"
-118.668404,33.704538,Don’t post a video of you singing over Beyoncé.  I didn’t come to Insta for you. #Coachella #Fauxchella,"Los Angeles, CA","[-118.668404, 33.704538]"
-118.668404,33.704538,"Ready for #couchella... Greta van Fleet, Kygo, St. Vincent, 
HAIM, Beyoncé 👀🎶","Los Angeles, CA","[-118.668404, 33.704538]"
-86.348441,39.631677,beyoncé 😁 https://t.co/An6LVh25o3,"Indianapolis, IN","[-86.348441, 39.631677]"
-94.733122,38.868002,Need to get my OTR II tickets. Seen Beyonce once but she wasn’t with Jay. I gotta go just for Jay this time.,"Kansas City, MO","[-94.733122, 38.868002]"
-119.93251,36.648905,omg and summer class registration is next week why am i a busy god damn bee beyonce i’m coming for your hive girl,"Fresno, CA","[-119.93251, 36.648905]"
-118.668404,33.704538,Don’t post a video of you singing over Beyoncé. It’s not about you this weekend. #Coachella2018,"Los Angeles, CA","[-118.668404, 33.704538]"
-76.7115205,39.197211,"@breakfastclubam @cthagod ▪️To @realdonaldtrump &amp; All White Supremacist. 
Let this be a Message. 🔊WE CAN’T BE SILEN… https://t.co/bYgOHkukwZ","Baltimore, MD","[-76.7115205, 39.197211]"
-74.041878,40.570842,Team ten is going to Coachella on Saturday! Just in time for Beyonce. A queen,"Brooklyn, NY","[-74.041878, 40.570842]"
-74.255641,40.495865,@lisathefeierman @MSNBC @AppleNews @TheLastWord @Lawrence So happy for you!!! Hardest hustler in the game! I think… https://t.co/xkLJSLBY0p,"New York, NY","[-74.255641, 40.495865]"
-89.505749,32.346883,@BarbNBeyhive @D1SUNOMICS I will say this Beyonce &amp; Chris are the best in music industry I love both so please stop the criticism.Thank u,"Forest, MS","[-89.505749, 32.346883]"
-81.2244846,28.56471,@coachella is really here an I’m so sad that I couldn’t make it 😭 my ticket going to waist 😩 I have to wait to see… https://t.co/y5FLDkxTC4,"University, FL","[-81.2244846, 28.56471]"
-75.280284,39.871811,lol I started playing my music while on the train and didn’t realize my headphones weren’t plugged in all the way s… https://t.co/w5fDc25oIz,"Philadelphia, PA","[-75.280284, 39.871811]"
-85.605166,30.355644,"Beyoncé, Rihanna, Drake https://t.co/yave5fTt2V","Georgia, USA","[-85.605166, 30.355644]"
-85.605166,30.355644,Cardi addressing nicki is like Keri Addresssing beyonce it will hurt tf out her career,"Georgia, USA","[-85.605166, 30.355644]"
-73.617232,40.712873,Blow by Beyonce still bangs,"East Garden City, NY","[-73.617232, 40.712873]"
-73.933612,40.785365,Beyoncé performs today 👀🙂,"Bronx, NY","[-73.933612, 40.785365]"
-85.605166,30.355644,I nearly came to actual blows with a bitch trying to convince me TAYLOR is a better performer than Beyoncé. https://t.co/7qt0Mj4BW4,"Georgia, USA","[-85.605166, 30.355644]"
-76.451006,36.989568,Has Beyoncé written all over this 👀👀👀 https://t.co/0AuyIgcbHi,"Hampton, VA","[-76.451006, 36.989568]"
-73.933612,40.785365,@kingjames718 Beyonce is about to tear down Coachella as well. It just seems like this moment will be buried.,"Bronx, NY","[-73.933612, 40.785365]"
-87.805698,41.8650062,All Night is my second favorite Beyonce ballad - ever (after resentment ). That’s how much it means to me 😭,"Oak Park, IL","[-87.805698, 41.8650062]"
-117.117116,32.582128,Get Beyoncé and hang her,"Chula Vista, CA","[-117.117116, 32.582128]"
-87.805698,41.8650062,"My mom just said she hates Jay and Beyonce music bc Jay is always an interruption in her song lol. 

And i said “ye… https://t.co/SaHoAB9ShG","Oak Park, IL","[-87.805698, 41.8650062]"
-79.0075886,35.866334,Also I’m seeing you don’t understand football terminology so that’s like me saying “if you’re a singer....I’m Beyon… https://t.co/ZU7QERTK5d,"Durham, NC","[-79.0075886, 35.866334]"
-117.117116,32.582128,Hold Beyoncé and La Negra’s parents if e,"Chula Vista, CA","[-117.117116, 32.582128]"
-79.76259,40.477383,@dthepooh Nista sto Beyonce radi nije lako... Da je lako ne bi Beyonce bila kraljica,"New York, USA","[-79.76259, 40.477383]"
-83.353955,32.04683,Beyonce's Coachella set is TOMORRKWJNDKDNDKKSJSJSBAKSBS https://t.co/gNb7cwZhbo,"South Carolina, USA","[-83.353955, 32.04683]"
-84.30945,39.584523,irreplaceable by beyoncé will always be a HUGE mood no matter how old that song gets,"Miamisburg, OH","[-84.30945, 39.584523]"
-80.0995301,26.2611438,What would Beyonce do? 🤔,"Lighthouse Point, FL","[-80.0995301, 26.2611438]"
-84.576827,33.6475029,"Dear Ladies,
If your “boyfriend” refer to Nicki Minaj or Beyoncé as “the Queen” - he’s actually your girlfriend","Atlanta, GA","[-84.576827, 33.6475029]"
-74.254762,40.559086,Karaoke FRIDAY!!!! #Beyonce https://t.co/Z7Yz2KVala,"Carteret, NJ","[-74.254762, 40.559086]"
-84.307688,39.695193,@TheRealShamIAm No frauds was whack too. Her Motorsport verse is the only thing that was good since she did her little run with Beyonce.,"Dayton, OH","[-84.307688, 39.695193]"
-84.576827,33.6475029,When will we see Beyoncé real hair? The world may never know.,"Atlanta, GA","[-84.576827, 33.6475029]"
-84.576827,33.6475029,What if Beyoncé don't got any edges cause she been fooling yall with lace fronts our whole life 🤔,"Atlanta, GA","[-84.576827, 33.6475029]"
-82.5698274,37.4411552,Happy birthday @queenchrislynn ily &amp; I miss u Chrisandra Beyoncé 🐒🐉🐲🐿🐈🐑🐐🐑🐲🐈🐑🌹🌹🎍🍁🌷🍀🌏🌍🌚🌙🌟🌏🌟🌩🌥☁️☁️☁️🌈🌈🍐🥑🍆🥕🥓🍳🥖 https://t.co/cogQvXY1j0,"Pikeville, KY","[-82.5698274, 37.4411552]"
-79.075086,43.07079,"@theyoncehub since Beyoncé hits the stage tomorrow, I think it’s relevant for the hive to see this video 😂 https://t.co/CvviPp9lED","Niagara Falls, NY","[-79.075086, 43.07079]"
-90.135782,34.994192,LeBron Raymone James Sr. wouldn’t cheat with anything less than Robyn Rihanna Fenty and Beyoncé Giselle Knowles-Car… https://t.co/opWZpDFNpl,"Memphis, TN","[-90.135782, 34.994192]"
-76.7115205,39.197211,"@1063atl ▪️To @realdonaldtrump &amp; All White Supremacist. 
Let this be a Message. 🔊WE CAN’T BE SILENT.▪️ Music Video… https://t.co/sq0Ovgoljj","Baltimore, MD","[-76.7115205, 39.197211]"
-90.4181075,41.696088,bitch it better not be... @Beyonce https://t.co/4ntugtyZtX,"Michigan, USA","[-90.4181075, 41.696088]"
-115.384091,36.129459,@beyonce_apo Or not! 😂,"Las Vegas, NV","[-115.384091, 36.129459]"
-97.129669,32.8785707,And......we're off! #coachella #beyoncé #weekendvibes #beyhive @ Dallas Fort Worth International… https://t.co/mgI7I9BneP,"Grapevine, TX","[-97.129669, 32.8785707]"
-80.1910651,25.87231,@CardiB #CardiB #quadtube #305pinkcookie @305pinkcookie @exclusivelyquad @rihanna @Beyonce @ColdQuad… https://t.co/My2CMoAoSE,"Biscayne Park, FL","[-80.1910651, 25.87231]"
-120.59824,46.55658,Little brother couldn't wake up to his alarm going off 3x's so he woke to Beyoncé nigga I ain't sorry 😂,"Yakima, WA","[-120.59824, 46.55658]"
-84.576827,33.6475029,YouTube deleted. Might drop tonight if Beyoncè don’t drop lmao https://t.co/quBYkcvfNG,"Atlanta, GA","[-84.576827, 33.6475029]"
-95.823268,29.522325,My pretty ass twins will be out this weekend so I’ll be looking like Beyoncé,"Houston, TX","[-95.823268, 29.522325]"
-73.997987,40.741419,Coachella kicks off today and T-Mobile has you covered #Beyonce #eminem #TheWeekend #TMobile #WeWontStop #Coachella https://t.co/hSDvqA1pLr,"Midtown South, Manhattan","[-73.997987, 40.741419]"
-85.605166,30.355644,just remembered beyoncé is cominggggg like yes new music me please,"Georgia, USA","[-85.605166, 30.355644]"
-118.239764,33.98335,A visual of me at the Beyoncé concert 😂 https://t.co/0HW9hPgOkk,"Vernon, CA","[-118.239764, 33.98335]"
-84.0457241,33.624919,"With them pretty ass twins you look like Beyoncé looking like

Moneybag, Money bag, Moneybag https://t.co/E3qdfZdGDT","Conyers, GA","[-84.0457241, 33.624919]"
-97.233811,32.586565,@lattergay_saint @iamcardib Lol nah high key thought Beyoncé ruins it when she tries and gets into another artists song,"Arlington, TX","[-97.233811, 32.586565]"
-111.9216582,40.528084,Beyoncé is about to hop on the coachella stage tomorrow night and deliver us to jesus christ himself https://t.co/auu4ytsLJ0,"Sandy, UT","[-111.9216582, 40.528084]"
-90.2376122,29.968359,I swear. Beyoncé was pregnant with Blue for two weeks https://t.co/BawkbbK7fC,"Metairie, LA","[-90.2376122, 29.968359]"
-84.3592169,34.028083,I need @Beyonce to go ahead and drop something so y’all will STFU about Cardi/Nicki......it’s annoying at this point.,"Alpharetta, GA","[-84.3592169, 34.028083]"
-82.245686,33.422339,when beyoncé said ‘who run the world? girls we run this mother’ i FELT that,"Grovetown, GA","[-82.245686, 33.422339]"
-116.421818,33.670765,That cult is every fask stolen face all. And is seen by thier personality the pouting face on male means gay sf. An… https://t.co/ohXM9wPgvb,"Palm Desert, CA","[-116.421818, 33.670765]"
-118.668404,33.704538,@Bakari_Sellers Why are you a taylor hater? Lol this isn’t the first time I’ve seen that on your tweets. Can’t we b… https://t.co/SO3Xt0xP0r,"Los Angeles, CA","[-118.668404, 33.704538]"
-87.940033,41.644102,"7 days until I see The Weeknd, 8 DAYS UNTIL I SEE BEYONCÉ, 9 days until I see Cardi B 😭😭😭😭😭","Chicago, IL","[-87.940033, 41.644102]"
-116.421818,33.670765,Yeah her sentence makes no sense. Shes not a good person in her songs. This can't be refuted on earth. Beyonce is the devil  b,"Palm Desert, CA","[-116.421818, 33.670765]"
-79.519308,36.540813,@NICKIMINAJ needs to sit back . I ain’t never seen you post @iamcardib or shout her out when she was first starting… https://t.co/saBY9f7s9p,"Danville, VA","[-79.519308, 36.540813]"
-111.9216582,40.528084,the last time beyoncé was on a festival stage she gave us this opener/mashup... i am so shook thinking about what s… https://t.co/1NEHSVFyXI,"Sandy, UT","[-111.9216582, 40.528084]"
-116.301227,33.685344,Beyoncé in one day,"Indio, CA","[-116.301227, 33.685344]"
-122.34266,37.699279,"Trying to figure out this morning who has the worst stans? Trump, Taylor Swift or Beyonce","Oakland, CA","[-122.34266, 37.699279]"
-79.76259,40.477383,Got my workout in this morning - who's with me! Music: Beyonce - Get me Bodied #hardworkpays… https://t.co/aWKVZTUQrl,"New York, USA","[-79.76259, 40.477383]"
-85.461887,40.121825,I bit Beyoncé,"Muncie, IN","[-85.461887, 40.121825]"
-75.454655,40.111983,Thanks beyonce for that bible verse,"Audubon, PA","[-75.454655, 40.111983]"
-73.589148,40.694463,It’s officially the first day of Coachella and I’m not there and thus it’s a weekend of fomo and sadness that I’m n… https://t.co/lZigp3SZE4,"East Meadow, NY","[-73.589148, 40.694463]"
-118.668404,33.704538,So glad I can watch @coachella live on YouTube. Last time I watched a live stream of this had to be in 2011 when Ka… https://t.co/I5pbvoJdHs,"Los Angeles, CA","[-118.668404, 33.704538]"
-84.290986,33.737204,"Nicki worked from the bottom up, her grind was crazy. And get this: Beyoncé doesn’t work with just anybody but she… https://t.co/4e6OuBjKfr","Belvedere Park, GA","[-84.290986, 33.737204]"
-77.601044,37.447046,I wonder if Beyoncé will feel like dropping an album today https://t.co/EM8u6TA55P,"Richmond, VA","[-77.601044, 37.447046]"
-118.668404,33.704538,I have a feeling Beyonce for real isn’t gonna drop or perform new music lmao,"Los Angeles, CA","[-118.668404, 33.704538]"
-73.911271,40.900789,"Since I can’t afford Beyonce tickets , I wanna go see Rihanna one day .","Yonkers, NY","[-73.911271, 40.900789]"
-75.280284,39.871811,This is like my 5th concert ticket purchase for the year. Support the homies and support Beyoncé.,"Philadelphia, PA","[-75.280284, 39.871811]"
-102.033765,33.4471196,Beyoncé still hasn’t dropped new music! https://t.co/6RMSdPOJGc,"Lubbock, TX","[-102.033765, 33.4471196]"
-73.838271,40.984413,"Nicki Minaj,Beyonce and Frank ocean stans https://t.co/DfmzxRoeal","Greenville, NY","[-73.838271, 40.984413]"
-122.076144,36.948098,@selectivepuddle *upgrade u by Beyoncé starts playing* I’m so glad u got tf outta there,"Santa Cruz, CA","[-122.076144, 36.948098]"
-86.967333,33.405025,army of Beyoncé doing the choreo,"Birmingham, AL","[-86.967333, 33.405025]"
-72.347356,42.9109548,Can you imagine not likeing Beyoncé? I can’t.,"Keene, NH","[-72.347356, 42.9109548]"
-92.537713,35.018058,This is the party y’all back @Oprah @Beyonce @NAACP @KingJames @POTUS44 @mosesbread72 @bigballerbrand https://t.co/vkc8Yh6Zbo,"Conway, AR","[-92.537713, 35.018058]"
-94.880809,29.239602,@musicnewsfact @wordonroad_ Beyoncé is coming.,"Galveston, TX","[-94.880809, 29.239602]"
-92.537713,35.018058,This is the party y’all back @Oprah @Beyonce @NAACP @KingJames @POTUS44 @mosesbread72 @bigballerbrand @Kaepernick7… https://t.co/9OpnvCYUtf,"Conway, AR","[-92.537713, 35.018058]"
-92.537713,35.018058,This is the party y’all back @Oprah @Beyonce @NAACP @KingJames @POTUS44 @mosesbread72 @bigballerbrand @Kaepernick7… https://t.co/TGZmQHadoN,"Conway, AR","[-92.537713, 35.018058]"
-116.421818,33.670765,What they didn't do and I did is located the original fask Lucifer ambush hell actual location. And i also deactiva… https://t.co/mCOMTH7Dmr,"Palm Desert, CA","[-116.421818, 33.670765]"
-86.967333,33.405025,that kiss between Anthony and Ashley on The Beyoncé Experience has me wondering,"Birmingham, AL","[-86.967333, 33.405025]"
-86.967333,33.405025,can we get dangerously in love for OTR2 @beyonce,"Birmingham, AL","[-86.967333, 33.405025]"
-123.208615,43.988281,"yanno... @Beyonce might induce Judgment Day tomorrow night.

getcha demons blessed while you can #Coachella2018 https://t.co/j54ItwSj0R","Eugene, OR","[-123.208615, 43.988281]"
-118.668404,33.704538,Remember when Beyonce told us to be nice to the people who don’t like her and we told her to mind her business,"Los Angeles, CA","[-118.668404, 33.704538]"
-118.5173575,33.9951771,#Interviewtips: Don’t take a phone screen from Coachella… just don’t. But do take center stage when @Beyonce is on.,"Santa Monica, CA","[-118.5173575, 33.9951771]"
-80.188998,39.449914,"happy birthday to one of the baddest bitches, and who is as queen as beyoncé! 👸🏻♥️ party up and eat lots of cake 🎉  @erinlimofficial","Fairmont, WV","[-80.188998, 39.449914]"
-89.571643,34.321375,"Like Beyoncé , like Trina ..","Oxford, MS","[-89.571643, 34.321375]"
-118.668404,33.704538,hoping i can make it to 11p to watch beyonce's coachella performance tmrw #probnot,"Los Angeles, CA","[-118.668404, 33.704538]"
-87.486546,36.4602,Look I know girls love Beyoncé,"Clarksville, TN","[-87.486546, 36.4602]"
-118.668404,33.704538,#crazyfamous @crazyfamousmovie #BarackObama #DonaldTrump #TheRock #LeBronJames #MarkZuckerburg #Beyonce #Adele… https://t.co/KLqXmhHqrg,"Los Angeles, CA","[-118.668404, 33.704538]"
-116.421818,33.670765,Only a broken clock gangs up four to 12 fasks against one shopper of groceries. Would you agree? I'm getting physic… https://t.co/BicBFuU24y,"Palm Desert, CA","[-116.421818, 33.670765]"
-74.026675,40.683935,"@bean__zy I'm still convinced if Aaliyah was still here, Beyoncé's career would not be what it is today. RIP to that angel.","Manhattan, NY","[-74.026675, 40.683935]"
-83.411856,33.307253,resentment x beyoncé 🗣🗣🗣,"Eatonton, GA","[-83.411856, 33.307253]"
-106.645646,25.837092,Can I get a Lady Marmalade remake with @Beyonce @rihanna @NICKIMINAJ and @iamcardib ?? https://t.co/mVtD9coVfv,"Texas, USA","[-106.645646, 25.837092]"
-77.448089,39.445407,Way to go Beyoncé! https://t.co/UKOrB6POcu,"Clover Hill, MD","[-77.448089, 39.445407]"
-115.384091,36.129459,When you’re getting ready for the day and Beyoncé comes on #Queen-B #Beyonce,"Las Vegas, NV","[-115.384091, 36.129459]"
-80.389019,35.9341262,@jumpinjeebus @JuddLegum @GOP It is over if you are Jay-Z Oprah Winfrey Beyonce Shaquille O'Neal but not for the re… https://t.co/IaliUhWrVP,"Winston-Salem, NC","[-80.389019, 35.9341262]"
-96.85743,32.9971507,can this be postponed to october?? I just got tickets to beyoncé in september.... https://t.co/JniBuXjN99,"Plano, TX","[-96.85743, 32.9971507]"
-85.605166,30.355644,"@vmpalmerton @TheView @MeghanMcCain I think Chris Rock said it, a dentist can in the same neighborhood as Beyonce a… https://t.co/m13dsGtQSL","Georgia, USA","[-85.605166, 30.355644]"
-87.940033,41.644102,Beyoncé gonna debut her six pack at Coachella,"Chicago, IL","[-87.940033, 41.644102]"
-95.809606,38.971524,"@Oyakhilome_ No ooo. I heard they asked Beyonce, so who am I?","Topeka, KS","[-95.809606, 38.971524]"
-116.421818,33.670765,Beyonce is trepsexual that means original gonad. A devil cock inside her. A female vagina and womb and asexual gend… https://t.co/83UBAKWVYR,"Palm Desert, CA","[-116.421818, 33.670765]"
-116.421818,33.670765,Beyonce is the devil mind and she it they is the devil. So stupid she got found and caught. And made it worse for h… https://t.co/EaJZxTtUL9,"Palm Desert, CA","[-116.421818, 33.670765]"
-116.421818,33.670765,I didn't force beyonce to shit at your particular restaurant last night. Nor did i make her make sasha fierce  she… https://t.co/GbbHSxf8hn,"Palm Desert, CA","[-116.421818, 33.670765]"
-90.4181075,41.696088,How to cope with sadness you ask? just watch Beyoncé’s 2011 pregnancy announcement,"Michigan, USA","[-90.4181075, 41.696088]"
-80.2080859,26.033366,Like Nicki don’t mention Beyonce and bitches being her sons in every damn verse. Bye. https://t.co/dZNoRZcaas,"Dania Beach, FL","[-80.2080859, 26.033366]"
-116.421818,33.670765,Is restaurant industry really that glam ?   Nah.  Is Beyonce? Nah. Are the fask travelers on a social circuit that… https://t.co/JlyFA6cZex,"Palm Desert, CA","[-116.421818, 33.670765]"
-122.066245,37.924231,Beyoncé!!!!!!,"Concord, CA","[-122.066245, 37.924231]"
-116.421818,33.670765,Every good life gets heaven. And every fask gets what they believe in beyonce is it they and they it. They say inef… https://t.co/Rhqpw4TcWx,"Palm Desert, CA","[-116.421818, 33.670765]"
-124.482003,32.528832,"The first weekend of this year's #Coachella  kicks off on Friday, April 13, 🎼 Don't miss Beyoncé and Eminem as they… https://t.co/umaFt6u6Va","California, USA","[-124.482003, 32.528832]"
-87.634643,24.396308,#beyonce at #Coachella glad I am not going #WTF,"Florida, USA","[-87.634643, 24.396308]"
-90.99257747939394,36.95325514115897,"Happy 22 birthday to @Beyonce 🎉
Oops I mean @havealilfaith14 👸🏾😘 https://t.co/8Ho3mOxoKv",Big Springs,"[-90.99257747939394, 36.95325514115897]"
-116.421818,33.670765,Beyonce is not a musician she is a which one they it adlibber over templates that good life wrote. And she pours in… https://t.co/lPgZeNMXQI,"Palm Desert, CA","[-116.421818, 33.670765]"
-116.421818,33.670765,Good life don't hile beyonce and don't hile sasha fierce or don't worship Lucifer Beyonce with a hile.     Worship… https://t.co/6dHMhrn1Qc,"Palm Desert, CA","[-116.421818, 33.670765]"
-74.026675,40.683935,@kobeTruthN Beyonce doesn’t write her music either.,"Manhattan, NY","[-74.026675, 40.683935]"
-80.2080859,26.033366,My only queen is Beyonce and my sis sells out STADIUMS. Arena talk isn’t impressive to me. 🗣😂 https://t.co/nHKAU8auhZ,"Dania Beach, FL","[-80.2080859, 26.033366]"
-122.035311,37.193164,"And yes, she told them our story about how scared she was so we shared my headphones and danced to Beyoncé while th… https://t.co/uYSJHClFhl","San Jose, CA","[-122.035311, 37.193164]"
-75.280284,39.871811,Beyoncé performing at 11PM PST tomorrow. Bitch I’m EST. I’m exhausted just thinking about it. https://t.co/nOwbvmkqjk,"Philadelphia, PA","[-75.280284, 39.871811]"
-80.2080859,26.033366,"Cardi mentioned Beyonce ONCE. The other song she referenced Bey’s resentment, like wtf. Y’all weird. That’s the who… https://t.co/gnUkLWj2X1","Dania Beach, FL","[-80.2080859, 26.033366]"
-95.774704,35.995476,Earth has no Sorcerer Supreme to defend it. We must be ready. #Wong #InfinityWar #AvengersInfinityWar #Beyoncé https://t.co/ITMnnqBSju,"Missouri, USA","[-95.774704, 35.995476]"
-90.137908,29.889574,"If Beyonce drop something while I’m at work, y’all better call, text, send a pigeon damn it. My phone be on me but I don’t look at it!","New Orleans, LA","[-90.137908, 29.889574]"
-111.710027,35.122005,watch your back @Beyonce @coachella https://t.co/8HoXWdRMKi,"Flagstaff, AZ","[-111.710027, 35.122005]"
-90.4181075,41.696088,shook asf bc beyoncé is really back and wow,"Michigan, USA","[-90.4181075, 41.696088]"
-84.280759,33.775633,I don’t care for cardi or nicki I’ll listen to sum stuff but why is there an argument who is queen of rap ? It does… https://t.co/ghuthwiIvV,"Scottdale, GA","[-84.280759, 33.775633]"
-84.576827,33.6475029,Let me go ahead and mute anything and everything Beyoncé and Coachella related so nothing is ruined for me. 😂,"Atlanta, GA","[-84.576827, 33.6475029]"
-74.026675,40.683935,Sooo... when is Beyoncé dropping that new music?,"Manhattan, NY","[-74.026675, 40.683935]"
-95.2495579,29.650964,@KOlusola You and Beyoncé killed it in #PTXPerfect ❤️So Beautiful! #PTXTopPopVol1 https://t.co/X77r0zdU1G,"South Houston, TX","[-95.2495579, 29.650964]"
-86.7858813,34.5784264,"#np save the hero // beyoncé 

:&amp; didn’t know this was a song.","Huntsville, AL","[-86.7858813, 34.5784264]"
